Image_URL,Barcode,CountryName,MinimumDate,MaximumDate,collectorName1,verbatimCollector1,HUH_BotanistID_1,Top_Primary_tested_name,Top_Primary_master_name,Top_Primary_master_irn,Top_Primary_id_match,Top_Primary_name_match,Top_Primary_FM_Country_match,Top_Primary_FM_Date_match,Top_Primary_FM_Team_match,Top_Primary_HUH_Country_match,Top_Primary_HUH_Date_match,Top_Primary_HUH_Team_match,Top_Primary_score,collectorName2,verbatimCollector2,HUH_BotanistID_2,Top_Sec2_tested_name,Top_Sec2_master_name,Top_Sec2_master_irn,Top_Sec2_id_match,Top_Sec2_name_match,Top_Sec2_FM_Country_match,Top_Sec2_FM_Date_match,Top_Sec2_FM_Team_match,Top_Sec2_HUH_Country_match,Top_Sec2_HUH_Date_match,Top_Sec2_HUH_Team_match,Top_Sec2_score,collectorName3,verbatimCollector3,HUH_BotanistID_3,Top_Sec3_tested_name,Top_Sec3_master_name,Top_Sec3_master_irn,Top_Sec3_id_match,Top_Sec3_name_match,Top_Sec3_FM_Country_match,Top_Sec3_FM_Date_match,Top_Sec3_FM_Team_match,Top_Sec3_HUH_Country_match,Top_Sec3_HUH_Date_match,Top_Sec3_HUH_Team_match,Top_Sec3_score,collectorName4,verbatimCollector4,HUH_BotanistID_4,Top_Sec4_tested_name,Top_Sec4_master_name,Top_Sec4_master_irn,Top_Sec4_id_match,Top_Sec4_name_match,Top_Sec4_FM_Country_match,Top_Sec4_FM_Date_match,Top_Sec4_FM_Team_match,Top_Sec4_HUH_Country_match,Top_Sec4_HUH_Date_match,Top_Sec4_HUH_Team_match,Top_Sec4_score,collectorName5,verbatimCollector5,HUH_BotanistID_5,Top_Sec5_tested_name,Top_Sec5_master_name,Top_Sec5_master_irn,Top_Sec5_id_match,Top_Sec5_name_match,Top_Sec5_FM_Country_match,Top_Sec5_FM_Date_match,Top_Sec5_FM_Team_match,Top_Sec5_HUH_Country_match,Top_Sec5_HUH_Date_match,Top_Sec5_HUH_Team_match,Top_Sec5_score,verbatimCollector6,Unnamed: 0,Multimedia_IRN,Taxon,Taxon_IRN,Powo_Id,CollectorNumber,CatologueNumber,VerbatimCollectionDate,Ambiguous,Non_Ambiguous,Years,DateValidation,Locality_IRN,StateProvinceTerritory,Municipality,PreciseLocality,AltitudeMin,AltitudeMax,AltitudeUnits,VerbatimAltitude,LatitudeDMS,LongitudeDMS,Habitat,PlantDescription,HUH_UUID_1,HUH_UUID_2,HUH_UUID_3,HUH_UUID_4,HUH_UUID_5,verbatimCollector7,verbatimCollector8
http://fm-digital-assets.fieldmuseum.org/2818/086/V0616109F.jpg,V0616109F,Guatemala,19 Dec 1941,,"Steyermark, Julian Alfred",Julian A. Steyermark,101462,"Julian A. Steyermark (Steyermark, Julian Alfred)",J. A. Steyermark (FM),47737,True|101462,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818086,Ficus apollinaris,31604,,41633,1140594,"Dec. 19, 1941",,"Dec. 19, 1941",1941,In Range,1010,Izabal,,along Rio Frio,50.0,75.0,Metres,,,,,"tree 25 ft. tall; leaves firmly membranous, dark green above, pale green beneath. ",38e7d52a-644a-4ca4-aff2-f3bb199e5eba,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/100/V0616110F.jpg,V0616110F,Panama,30 Mar 1937,,,W. C. Muenscher,,W. C. Muenscher (nan),Walter L. C. Muenscher (HUH),75807,False|Unlisted,True,True|Panama,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818100,Ficus apollinaris,31604,,12291,904258,"30 March, 1937",,"30 March, 1937",1937,In Range,4522,,,Canal Zone; Chagres River,,,,,,,Along banks,A large spreading tree,,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/959/V0616111F.jpg,V0616111F,Panama,11 Apr 1997,,,Alex Espinosa,,Alex Espinosa (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,"Sanchez, M.",M. Sanchez,142416,"M. Sanchez (Sanchez, M.)",Sánchez Vega (FM),40105,False,True,False,True,False,False,True|Lifespan,False|No-team-data,Name|Date,,R. Zambrano,,R. Zambrano (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,C. Chung,,C. Chung (nan),C. Chung (HUH),162556,False|Unlisted,True,True|Panama,False,False,False,False,False|No-team-data,Name|Country,"Deago, J.",J. Deago,108465,"J. Deago (Deago, J.)",J. Deago (HUH),40495,True|108465,True,True|Panama,True,False,False,False,False|No-team-data,Name|ID|Country|Date,E. Ayarza,,2817959,Ficus apollinaris,31604,,725,2234507,11 de abril de 1997,,11 de abril de 1997,1997,Collector Not Found,560,Panamá,,Parque Nacional Altos de Campana; Recorrido desde Marganao. Las Nubes a Trinidad Arriba,600.0,800.0,Metres,,,,Bosque humedo premontano,Arbol de 12m de alto. Frutos verdes.,,d5a98515-2bce-4c00-8505-a09cc5491e4a,,,f7f0bf20-2d9c-4663-8f73-78cdde455521,A. Moran,E. Ocana
http://fm-digital-assets.fieldmuseum.org/2818/116/V0616112F.jpg,V0616112F,Panama,13 May 1993,,"Correa A., M. D.",M. D. Correa A.,137291,"M. D. Correa A. (Correa A., M. D.)",M. D. Correa A. (FM),1804,True|137291,True,True|Panama,True,False,True|Panama,True|Lifespan,True|1,Name|ID|Country|Date|Team,,E. Montenegro,,E. Montenegro (nan),E. Montenegro (HUH),25389,False|Unlisted,True,True|Panama,True,True|1,False,False,False|No-team-data,Name|Country|Date|Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818116,Ficus apollinaris,31604,,9546,2135203,13 de mayo de 1993,,13 de mayo de 1993,1993,In Range,560,Panamá,,"Final del sendero del Tigre, a 50 m del Sendero Zamora",800.0,900.0,Metres,,8 40 N,79 55 W,Bosque humedo tropical premontano,Arbol de 15 m de alto. Latex blanco. Siconos verdes con manchas amarillo-verdosas,b03f2dc7-e407-4891-9ba4-f94d75386ad3,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/996/V0616113F.jpg,V0616113F,Mexico,10 Apr 1972,,,R. Cedillo T.,,R. Cedillo T.  (nan),Refugio C. Trigos (HUH),65894,False|Unlisted,True,True|Mexico,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817996,Ficus apollinaris,31604,,167,1847028,10-04-1972,,10-04-1972,1972,In Range,4361,Veracruz,,Estacion Biologica Tropical Los Tuxtlas. (Laguna verde),400.0,,Metres,,,,"Selva alta perennifolia, primaria, suelo arcilloso","Arbol, perenne, 25m., regular, nom. vul. ""amate"". ",,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/016/V0616114F.jpg,V0616114F,Mexico,21 Mar 1989,,Guillermo Ibarra-Manriquez,Guillermo Ibarra Manriquez,104626,Guillermo Ibarra Manriquez (Guillermo Ibarra-Manriquez),Guillermo Ibarra-Manríquez (HUH),35209,False|Unlisted_M,True,True|Mexico,True,True|1,False,False,False|No-team-data,Name|Country|Date|Team,,Nidia Perez Nasser,,Nidia Perez Nasser (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,"Sinaca Colin, Santiago",Santiago Sinaca Colin,107168,"Santiago Sinaca Colin (Sinaca Colin, Santiago)",Santiago Sinaca Colín (HUH),69414,False|Unlisted_M,True,True|Mexico,False,False,False,False,False|No-team-data,Name|Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818016,Ficus apollinaris,31604,,3323,2071847,Marzo 21 de 1989,,Marzo 21 de 1989,1989,In Range,4361,Veracruz,San Andrés Tuxtla,"Vereda Vigia 4, Estacion de Biologia Tropical ""Los Tuxtlas""; Mpio. San Andres Tuxtla",100.0,,Metres,,,,Veg. Selva alta perennifolia,"Arbol de 30 m, corteza lisa, cafe amarilla con tonos verdes, lenticelas en lineas cafe-negras, siconos en el fuste a 1-2.5 m, fuste sinuoso, contrafuertes 6, aplanados, copa redondeada, abierta. Siconos verdes. Peciolo ligero a evidentemente sulcado. ""Amate"".",645feab8-3694-4a00-9bc9-f2337ba3d8ed,,f1650837-3991-4b78-99bb-5843823c73ee,,,,
http://fm-digital-assets.fieldmuseum.org/2818/122/V0616115F.jpg,V0616115F,Mexico,16 Jul 1988,,Guillermo Ibarra-Manriquez,Guillermo Ibarra Manriquez,104626,Guillermo Ibarra Manriquez (Guillermo Ibarra-Manriquez),Guillermo Ibarra-Manríquez (HUH),35209,False|Unlisted_M,True,True|Mexico,True,True|1,False,False,False|No-team-data,Name|Country|Date|Team,,Miguel Angel Sinaca Colin,,Miguel Angel Sinaca Colin (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,Laura Gonzalez Garcia,,Laura Gonzalez Garcia (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818122,Ficus apollinaris,31604,,3255,2071867,Julio 16 de 1988,,Julio 16 de 1988,1988,In Range,4361,Veracruz,San Andrés Tuxtla,"Rio Maquinas, 5 km de la Estacion de Biologia Tropical ""Los Tuxtlas"", 2 km S de Montepio; O. Mpio. San Andres Tuxtla",200.0,,Metres,,18 35 N,95 05 W,Veg Ruderal,"Arbol de 20 m, contrafuertes 4, de 1-1.5 m, redondeados, corteza lisa, cafe grisacea, con lenticelas en lineas cafes, fuste de 5 m, exudado blanco, en chorros, 30 cm d.a.p. Madera y corteza fragantes, brecha hacia el interior blanca, en el exterior blanca con bandas naranjas. Colecta de madera y corteza hacia el N. Siconos verdes amarillos. ""Amate"". ",645feab8-3694-4a00-9bc9-f2337ba3d8ed,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/026/V0616116F.jpg,V0616116F,Mexico,15 Jul 1988,,Guillermo Ibarra-Manriquez,Guillermo Ibarra Manriquez,104626,Guillermo Ibarra Manriquez (Guillermo Ibarra-Manriquez),Guillermo Ibarra-Manríquez (HUH),35209,False|Unlisted_M,True,True|Mexico,True,True|1,False,False,False|No-team-data,Name|Country|Date|Team,"Sinaca Colin, Santiago",Santiago Sinaca Colin,107168,"Santiago Sinaca Colin (Sinaca Colin, Santiago)",Santiago Sinaca Colín (HUH),69414,False|Unlisted_M,True,True|Mexico,False,False,False,False,False|No-team-data,Name|Country,,Laura Gonzalez Garcia,,Laura Gonzalez Garcia (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818026,Ficus apollinaris,31604,,3250,2071866,Julio 15 de 1988,,Julio 15 de 1988,1988,In Range,4361,Veracruz,Santiago Tuxtla,"Vigia 5. Lote 67. Estacion de Biologia Tropical ""Los Tuxtlas""; Mpio. San Andres Tuxtla",200.0,,Metres,,,,Veg. Selva alta perennifolia,"Arbol de 20 m, fuste de 3 m, contrafuertes 2, aplanados, 1-2.5 m, con lenticelas en hileras de longitud variable, cafe negruzcas exudado blanco, en chorros, 45 cm d.a.p. Corteza blanca con manchas anaranjadas. Muestra de corteza tomada del fuste hacia el N y la madera del contrafuerte, hacia el N. Siconos verde amarillos, operculo aplanado. ""Amate""",645feab8-3694-4a00-9bc9-f2337ba3d8ed,f1650837-3991-4b78-99bb-5843823c73ee,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/999/V0616117F.jpg,V0616117F,Mexico,00 Jun 1971,,,J. I. Calzada,,J. I. Calzada (nan),Juan I. Calzada (HUH),47552,False|Unlisted,True,True|Mexico,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817999,Ficus apollinaris,31604,,332,1819295,00-06-1971,,00-06-1971,1971,In Range,4361,Veracruz,,"Estacion de Biologia Tropical Los Tuxtlas, Unam. ",,,,,18 35 N,95 01 W,Suelo arcilloso negro; con abundante latex,"Arbol, perenne, 25m., regular, fruto verde, nom. amate blanco. ",,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/012/V0616118F.jpg,V0616118F,Mexico,23 Feb 1988,,Rafael Torres Colín,Rafael Torres C.,181256,Rafael Torres C.  (Rafael Torres Colín),Rafael Torres Colín (HUH),65510,False,True,True|Mexico,True,False,False,False,False|No-team-data,Name|Country|Date,"Cortés, L.",L. Cortes,,"L. Cortes (Cortés, L.)",Luis Cortés A. (HUH),50093,False|Unlisted,True,True|Mexico,True,False|No-valid-names,False,False,False|No-valid-names,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818012,Ficus apollinaris,31604,,11628,2083118,23 Feb 1988,,23 Feb 1988,1988,In Range,4304,Oaxaca,Ixtlan,"Mun. Comaltepec Dto. Ixtlan. Vista Hermosa, camino al campamento 48.8 km al SO del Valle Nacional",,,,,17 39 N,96 19 W,Bosque Mesofilo,Arbol de 20 m con fruto verde,52c864b0-fe98-47aa-981d-84f4416f90cd,98713c61-4fc1-4294-a190-9ec780cc3265,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/126/V0616119F.jpg,V0616119F,Mexico,12 May 1970,,F. Ventura A.,F. Ventura A.,143689,F. Ventura A. (F. Ventura A.),Francisco Ventura A. (HUH),30656,False|Unlisted_M,True,True|Mexico,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818126,Ficus apollinaris,31604,,1083,1706516,12.V.1970,,12.V.1970,1970,In Range,4321,Puebla,,Bosque de Jonote; Canada,900.0,,Metres,,,,,arbol de 10 m. de alto; fruto de color verde; escasa,3c180ee6-962a-40b7-b0db-4420495b81bc,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/136/V0616120F.jpg,V0616120F,Mexico,16 Jul 1988,,Guillermo Ibarra-Manriquez,Guillermo Ibarra Manriquez,104626,Guillermo Ibarra Manriquez (Guillermo Ibarra-Manriquez),Guillermo Ibarra-Manríquez (HUH),35209,False|Unlisted_M,True,True|Mexico,True,True|1,False,False,False|No-team-data,Name|Country|Date|Team,,Miguel Angel Sinaca Colin,,Miguel Angel Sinaca Colin (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,Laura Gonzalez Garcia,,Laura Gonzalez Garcia (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818136,Ficus apollinaris,31604,,3254,2071864,Julio 16 de 1988,,Julio 16 de 1988,1988,In Range,4361,Veracruz,San Andrés Tuxtla,"Rio Maquinas, 5 km de la Estacion de Biologia Tropical ""Los Tuxtlas, 2 km S de Montepio; Mpio. San Andres Tuxtla",200.0,,Metres,,18 35 N,95 05 W,Veg. Ruderal,"Arbol de 8 m, corteza lisa, cafe grisacea, 4 m de fuste y 25 cm d.a.p. Corteza con brecha hacia el interior blanca, en el exterior blanca con bandas naranjas. Colecta de corteza y madera hacia el N. Siconos verdes. Abundante como ripario. ""Amate"". ",645feab8-3694-4a00-9bc9-f2337ba3d8ed,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/980/V0616121F.jpg,V0616121F,Mexico,13 Feb 1989,,"Sinaca Colin, Santiago",Santiago Sinaca Colin,107168,"Santiago Sinaca Colin (Sinaca Colin, Santiago)",Santiago Sinaca Colín (HUH),69414,False|Unlisted_M,True,True|Mexico,False,False,False,False,False|No-team-data,Name|Country,,Pablo Ventura Fiscal,,Pablo Ventura Fiscal (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817980,Ficus apollinaris,31604,,1476,2071858,Febrero 13 de 1989,,Febrero 13 de 1989,1989,Out of Range,4361,Veracruz,San Andrés Tuxtla,"Ejido Balzapote, 5 km al N de la Estacion de Biologia Tropical Los Tuxtlas; Mpio. San Andres Tuxtla",160.0,,Metres,,,,,"Arbol de 8 m, corteza lisa, blanco verdosa. Siconos verde amarillentos, jovenes, con exudado blanco ""Amate"". ",f1650837-3991-4b78-99bb-5843823c73ee,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/070/V0616122F.jpg,V0616122F,Mexico,30 Jun 1982,,M. Nee,M. Nee,112270,M. Nee (M. Nee),M. Nee (FM),57038,True|112270,True,True|Mexico,True,False|No-co-collectors,True|Mexico,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818070,Ficus apollinaris,31604,,24738,2131709,"June 30, 1982",,"June 30, 1982",1982,In Range,4361,Veracruz,Catemaco,"Vicinity of Playa Escondida, 10 km. N of Sontecomapan, Mun. Catemaco. ",0.0,150.0,Metres,,18 36 N,95 05 W,"Selva Alta Perennifolia. Evergreen tropical forest, some cleared for pastures on slopes above Hotel Playa Escondida and the beach. ","Large tree. Figs light green, without marks, greenish white within. ",da4005bc-d24f-4fde-8e68-299a20c5e43e,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/994/V0616123F.jpg,V0616123F,Mexico,21 Apr 1983,,,M. Nee,,M. Nee (nan),M. Nee (FM),57038,False|Unlisted,True,True|Mexico,True,False|No-co-collectors,True|Mexico,True|Both,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817994,Ficus apollinaris,31604,,26705,2131710,"April 21, 1983",,"April 21, 1983",1983,In Range,4361,Veracruz,Catemaco,"Vicinity of Playa Escondida, 10 km. N of Sontecomapan, Mun. Catemaco. ",0.0,150.0,Metres,,18 35 30 N,95 03 W,"Selva Alta Perennifolia. Evergreen tropical forest, some cleared for pastures, on slopes around and above Hotel Playa Escondida and the beach on the Gulf of Mexico. ","Tree 15 m. tall, 45 cm. in diameter, with buttresses and surface roots. Figs light green or yellow-green, many are soft. ",,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/017/V0616124F.jpg,V0616124F,Mexico,28 Jan 1989,,Guillermo Ibarra-Manriquez,Guillermo Ibarra Manriquez,104626,Guillermo Ibarra Manriquez (Guillermo Ibarra-Manriquez),Guillermo Ibarra-Manríquez (HUH),35209,False|Unlisted_M,True,True|Mexico,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818017,Ficus apollinaris,31604,,3304,2071406,Enero 28 de 1989,,Enero 28 de 1989,1989,In Range,4361,Veracruz,San Andrés Tuxtla,"Parcela Luis Juan, Ejido Balzapote 5 km N de la Estacion de Biologia Tropical ""Los Tuxtlas""; Mpio. de San Andres Tuxtla",200.0,,Metres,,,,,"Arbol de 12 m, 25 cm d.a.p., exudado blanco, en chorros, con brecha blanco naranja, sin contrafuertes. Siconos verde palidos, comanchas mas palidas, operculo hundido, flores blancas. ""Amate"". ",645feab8-3694-4a00-9bc9-f2337ba3d8ed,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/972/V0616125F.jpg,V0616125F,Mexico,16 Jul 1988,,Guillermo Ibarra-Manriquez,Guillermo Ibarra Manriquez,104626,Guillermo Ibarra Manriquez (Guillermo Ibarra-Manriquez),Guillermo Ibarra-Manríquez (HUH),35209,False|Unlisted_M,True,True|Mexico,True,True|1,False,False,False|No-team-data,Name|Country|Date|Team,,Miguel Angel Sinaca Colin,,Miguel Angel Sinaca Colin (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,Laura Gonzalez Garcia,,Laura Gonzalez Garcia (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817972,Ficus apollinaris,31604,,3253,2071407,Julio 16 de 1988,,Julio 16 de 1988,1988,In Range,4361,Veracruz,San Andrés Tuxtla,"Vigia 5. Lote 65. Estacion de Biologia Tropical ""Los Tuxtlas""; Mpio. San Andres Tuxtla. ",200.0,,Metres,,,,Veg. Ruderal,"Arbol de 8 m, con tres troncos principales, corteza lisa, verde grisacea, 4 m de fuste y 20-30 cm d.a.p. Corteza con brecha hacia el interior blanca y hacia el exterior blanca cn bandas naranjas, sin exudado en la madera. Siconos verde amarillos. ""Amate"".",645feab8-3694-4a00-9bc9-f2337ba3d8ed,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/050/V0616126F.jpg,V0616126F,Mexico,00 Apr 1934,,C. A. Purpus,C. A. Purpus,173703,C. A. Purpus (C. A. Purpus),Carl (Karl) A. Purpus (HUH),19952,True|173703,True,True|Mexico,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818050,Ficus apollinaris,31604,,16255,740942,April 1934,,April 1934,1934,In Range,4361,Veracruz,Zacualpan,Zacualpan,,,,,,,Banks of curbs,,e6992d22-4db7-4177-88d6-20cfa99d1c36,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/106/V0616127F.jpg,V0616127F,Mexico,21 Apr 1983,,,M. Nee,,M. Nee (nan),M. Nee (FM),57038,False|Unlisted,True,True|Mexico,True,False|No-co-collectors,True|Mexico,True|Both,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818106,Ficus apollinaris,31604,,26705,1974111,"April 21, 1983",,"April 21, 1983",1983,In Range,4361,Veracruz,Catemaco,"Vicinity of Playa Escondida, 10 km. N of Sontecomapan, Mun. Catemaco. ",0.0,150.0,Metres,,18 35 30 N,95 03 W,"Selva Alta Perennifolia. Evergreen tropical forest, some cleared for pastures, on slopes around and above Hotel Playa Escondida and the beach on the Gulf of Mexico. ","Tree 15 m. tall, 45 cm. in diameter, with buttresses and surface roots. Figus light green or yellow-green, many are soft. ",,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/078/V0616128F.jpg,V0616128F,Mexico,00 Mar 1909,,C. A. Purpus,C. A. Purpus,173703,C. A. Purpus (C. A. Purpus),Carl (Karl) A. Purpus (HUH),19952,True|173703,True,True|Mexico,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818078,Ficus apollinaris,31604,,3784,276479,March 1909,,March 1909,1909,In Range,4361,Veracruz,Zacualpan,Zacuapan,,,,,,,,,e6992d22-4db7-4177-88d6-20cfa99d1c36,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/079/V0616129F.jpg,V0616129F,Panama,27 Sep 1981,,"Foster, Robin Bradford",Robin B. Foster,104907,"Robin B. Foster (Foster, Robin Bradford)",R. B. Foster (FM),67280,True|104907,True,True|Panama,True,False|No-co-collectors,True|Panama,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818079,Ficus americana,97325,,2990,1905661,"Sep 27, 1981",,"Sep 27, 1981",1981,In Range,4522,,,Canal Area; Barro Colorado Island; near opening of Miller rear lighthouse clearing,,,,,,,,,cea41b21-b35e-4215-94ff-834ce3778027,,,,,,
