ecatalogue_key,DarImageURL,catalog_irn,ObjEcode,ObjObjectNumber,IdeFiledAsFamilyNumber,DarGenus,DarSpecies,DarSubspecies,DarInfraspecificEpithet,DarInfraspecificRank,ColCollectionNumber,ColEarliestDateCollected,ColLatestDateCollected,ColDateCollected,site_irn,LocElevationASLFromMt,LocElevationASLToMt,LocElevationASLFromFt,LocElevationASLToFt,PolLocality,PolPD1,PolPD2,PolPD3,LatPreferredCentroidLatDec,LatPreferredCentroidLatitude,LatPreferredCentroidLongDec,LatPreferredCentroidLongitude,site_parent_irn,taxon_1_IdeTaxonRef_key,taxon_1_taxon_irn,taxon_1_taxon_parent_irn,taxon_2_IdeTaxonRef_key,taxon_2_taxon_irn,taxon_2_taxon_parent_irn,col_1_ColCollectorRef_key,col_1_Collector_irn,col_1_NamFullName,col_1_NamBriefName,col_1_NamFirst,col_1_NamMiddle,col_1_NamLast,col_1_NamPartyType,col_1_NamSource,col_1_NamExternalReferences_tab,col_1_NamOrganisationOtherNames_tab,col_1_NamOtherNames_tab,col_1_NamRoles_tab,col_2_ColCollectorRef_key,col_2_Collector_irn,col_2_NamFullName,col_2_NamBriefName,col_2_NamFirst,col_2_NamMiddle,col_2_NamLast,col_2_NamPartyType,col_2_NamSource,col_2_NamExternalReferences_tab,col_2_NamOrganisationOtherNames_tab,col_2_NamOtherNames_tab,col_2_NamRoles_tab,col_3_ColCollectorRef_key,col_3_Collector_irn,col_3_NamFullName,col_3_NamBriefName,col_3_NamFirst,col_3_NamMiddle,col_3_NamLast,col_3_NamPartyType,col_3_NamSource,col_3_NamExternalReferences_tab,col_3_NamOrganisationOtherNames_tab,col_3_NamOtherNames_tab,col_3_NamRoles_tab,col_4_ColCollectorRef_key,col_4_Collector_irn,col_4_NamFullName,col_4_NamBriefName,col_4_NamFirst,col_4_NamMiddle,col_4_NamLast,col_4_NamPartyType,col_4_NamSource,col_4_NamExternalReferences_tab,col_4_NamOrganisationOtherNames_tab,col_4_NamOtherNames_tab,col_4_NamRoles_tab,col_5_ColCollectorRef_key,col_5_Collector_irn,col_5_NamFullName,col_5_NamBriefName,col_5_NamFirst,col_5_NamMiddle,col_5_NamLast,col_5_NamPartyType,col_5_NamSource,col_5_NamExternalReferences_tab,col_5_NamOrganisationOtherNames_tab,col_5_NamOtherNames_tab,col_5_NamRoles_tab
1337,http://fm-digital-assets.fieldmuseum.org/1797/723/C0677618F.jpg,3945703,C0677618F,1838149,,Sphaeropteris,insignis,,,,732,1967-08-21,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1342.0,623382.0,88515.0,,,,1520.0,32155.0,Gerald J. Gastony,G. J. Gastony,Gerald,Joseph,Gastony,Person,Botany Master,ASA Botanist ID 167045,,,,1521.0,5645.0,et al.,et al.,,,et al.,Person,FMNH Master,,,,"Author (Insects)
Collector (Insects)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,http://fm-digital-assets.fieldmuseum.org/1797/724/C0677619F.jpg,3945704,C0677619F,1838163,,Sphaeropteris,insignis,,,,732,1967-08-21,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1343.0,623382.0,88515.0,,,,1522.0,32155.0,Gerald J. Gastony,G. J. Gastony,Gerald,Joseph,Gastony,Person,Botany Master,ASA Botanist ID 167045,,,,1523.0,5645.0,et al.,et al.,,,et al.,Person,FMNH Master,,,,"Author (Insects)
Collector (Insects)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,http://fm-digital-assets.fieldmuseum.org/1797/725/C0677620F.jpg,3945705,C0677620F,1838162,,Sphaeropteris,insignis,,,,732,1967-08-21,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1344.0,623382.0,88515.0,,,,1524.0,32155.0,Gerald J. Gastony,G. J. Gastony,Gerald,Joseph,Gastony,Person,Botany Master,ASA Botanist ID 167045,,,,1525.0,5645.0,et al.,et al.,,,et al.,Person,FMNH Master,,,,"Author (Insects)
Collector (Insects)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,http://fm-digital-assets.fieldmuseum.org/2187/806/V0484960F.jpg,4234221,V0484960F,715112,,Agave,sisalana,,,,432,1930-05-11,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1345.0,2972.0,2938.0,,,,1526.0,27153.0,Einar J. Valeur,E. J. Valeur,Einar,Jensen,Valeur,Person,Botany Master,,,E. J. Valeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,http://fm-digital-assets.fieldmuseum.org/2187/768/V0484923F.jpg,4231318,V0484923F,715278,,Agave,antillarum,,,,,1930-01-17,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1346.0,698315.0,2938.0,,,,1527.0,27153.0,Einar J. Valeur,E. J. Valeur,Einar,Jensen,Valeur,Person,Botany Master,,,E. J. Valeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,http://fm-digital-assets.fieldmuseum.org/2187/767/V0484922F.jpg,4231311,V0484922F,2192937,,Agave,antillarum,,,,6575,1997-05-31,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1347.0,698315.0,2938.0,,,,1528.0,195246.0,Ricardo G. García,R. G. García,Ricardo,Guarionex,García,Person,Botany Master,ASA Botanist ID 182847,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,http://fm-digital-assets.fieldmuseum.org/2187/785/V0484941F.jpg,4231621,V0484941F,1807721,,Agave,intermixta,,,,21265,1974-02-02,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1348.0,698321.0,2938.0,,,,1529.0,13058.0,Brother Alain H. Liogier,Bro. A. H. Liogier,Alain,Henri,Liogier,Person,Botany Master,ASA Botanist ID 101226,,"A. Liogier
Enrique Eugenio Liogier
Enrique Eugenio Liogier Allut
Enrique Eugenio Liogier y Allut
Enrique Liogier
Henri Alain Liogier
Hermano Enrique E. Alain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,http://fm-digital-assets.fieldmuseum.org/143/385/V0056614F.jpg,337404,V0056614F,409522,,Euphorbia,adenoptera,,,,s.n.,,,,16395,,,,,Santo Domingo,Dominican Republic,Santo Domingo,,,,,,3132,1349.0,114938.0,89707.0,,,,1530.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,http://fm-digital-assets.fieldmuseum.org/62/238/V0056624F.jpg,337407,V0056624F,196071,,Euphorbia,umbrosa,,,,s.n.,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1350.0,30918.0,89707.0,,,,1531.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,http://fm-digital-assets.fieldmuseum.org/1220/833/33888.jpg,223149,,,,Metastelma,gracile,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1351.0,47815.0,84652.0,,,,1532.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,http://fm-digital-assets.fieldmuseum.org/222/778/V0069353F.jpg,345946,V0069353F,654002,,Guettarda,mollis,,,,,1821,,,16395,,,,,Santo Domingo,Dominican Republic,Santo Domingo,,,,,,3132,1352.0,34908.0,103702.0,,,,1533.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,http://fm-digital-assets.fieldmuseum.org/1220/840/33896.jpg,238874,,,,Tecoma,berteroi,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1353.0,76967.0,286588.0,,,,1534.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,http://fm-digital-assets.fieldmuseum.org/336/052/7994.jpg,235576,,,,Sida,jamaicensis,,,,,1821,,,16395,,,,,Santo Domingo,Dominican Republic,Santo Domingo,,,,,,3132,1354.0,71703.0,95874.0,,,,1535.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,http://fm-digital-assets.fieldmuseum.org/1220/880/33945.jpg,236371,,,,Solanum,berterianum,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1355.0,72886.0,104801.0,,,,1536.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,http://fm-digital-assets.fieldmuseum.org/1208/835/33390.jpg,216976,,,,Helicteres,semitriloba,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1356.0,36140.0,36110.0,,,,1537.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,http://fm-digital-assets.fieldmuseum.org/1220/947/34013.jpg,229255,,,,Phyllanthus,berteroanus,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1357.0,58891.0,89723.0,,,,1538.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,http://fm-digital-assets.fieldmuseum.org/1209/114/33468.jpg,226719,,,,Ossaea,acuminata,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1358.0,53813.0,96785.0,,,,1539.0,34629.0,Giovanni B. Balbis,G. B. Balbis,Giovanni,Battista,Balbis,Person,Botany Master,ASA Botanist ID 101007,,G. Balbis,,1540.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,http://fm-digital-assets.fieldmuseum.org/1209/221/33502.jpg,240511,,,,Turnera,glabra,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1359.0,79914.0,79878.0,,,,1541.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,http://fm-digital-assets.fieldmuseum.org/1209/120/33470.jpg,233636,,,,Sagraea,scabrida,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1360.0,68078.0,286191.0,,,,1542.0,34629.0,Giovanni B. Balbis,G. B. Balbis,Giovanni,Battista,Balbis,Person,Botany Master,ASA Botanist ID 101007,,G. Balbis,,1543.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,http://fm-digital-assets.fieldmuseum.org/1209/002/33436.jpg,248018,,,,Aeschynomene,pleuronervia,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1361.0,2859.0,89897.0,,,,1544.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,http://fm-digital-assets.fieldmuseum.org/1220/972/34039.jpg,229526,,,,Acalypha,carpinifolia,domingensis,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1362.0,1766.0,411988.0,,,,1545.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,http://fm-digital-assets.fieldmuseum.org/1220/956/34022.jpg,209524,,,,Croton,pallidus,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1363.0,21874.0,89693.0,,,,1546.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,http://fm-digital-assets.fieldmuseum.org/1220/944/34010.jpg,229299,,,,Phyllanthus,nummulariodes,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1364.0,58989.0,89723.0,,,,1547.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,http://fm-digital-assets.fieldmuseum.org/1209/214/33500.jpg,227795,,,,Passiflora,berteroana,,,,,,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1365.0,55949.0,98884.0,,,,1548.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,,212880,,,,Eugenia,angustifolia,,,,859,,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1366.0,29197.0,97464.0,,,,1549.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,http://fm-digital-assets.fieldmuseum.org/1209/188/33491.jpg,212872,,,,Eugenia,affinis,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1367.0,29183.0,97464.0,,,,1550.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,http://fm-digital-assets.fieldmuseum.org/1209/178/33488.jpg,225182,,,,Myrcia,leptoclada,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1368.0,50855.0,97480.0,,,,1551.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,http://fm-digital-assets.fieldmuseum.org/1209/163/33483.jpg,223228,,,,Miconia,astrolasia,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1369.0,47945.0,96737.0,,,,1552.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,http://fm-digital-assets.fieldmuseum.org/1209/362/33545.jpg,227566,,,,Palicourea,barbinervia,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1370.0,54964.0,103716.0,,,,1553.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,http://fm-digital-assets.fieldmuseum.org/1209/166/33484.jpg,225535,,,,Myrtus,brachystemon,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1371.0,51345.0,97489.0,,,,1554.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,http://fm-digital-assets.fieldmuseum.org/1220/818/33866.jpg,243917,,,,Bumelia,parvifolia,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1372.0,11888.0,283365.0,,,,1555.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,http://fm-digital-assets.fieldmuseum.org/1209/204/33496.jpg,213129,,,,Eugenia,ludibunda,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1373.0,29531.0,97464.0,,,,1556.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,http://fm-digital-assets.fieldmuseum.org/1209/349/33541.jpg,231887,,,,Psychotria,revoluta,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1374.0,64598.0,103733.0,,,,1557.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,http://fm-digital-assets.fieldmuseum.org/1209/340/33538.jpg,231642,,,,Psychotria,berteroana,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1375.0,290433.0,103733.0,,,,1558.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,http://fm-digital-assets.fieldmuseum.org/1209/143/33477.jpg,223244,,,,Miconia,brachypoda,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1376.0,47975.0,96737.0,,,,1559.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,http://fm-digital-assets.fieldmuseum.org/1209/353/33542.jpg,231720,,,,Psychotria,exserta,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1377.0,64307.0,103733.0,,,,1560.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,http://fm-digital-assets.fieldmuseum.org/1209/333/33536.jpg,231844,,,,Psychotria,oligantha,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1378.0,64510.0,103733.0,,,,1561.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,http://fm-digital-assets.fieldmuseum.org/1209/130/33473.jpg,248411,,,,Conostegia,discolor,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1379.0,20050.0,96720.0,,,,1562.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,http://fm-digital-assets.fieldmuseum.org/1209/140/33476.jpg,248416,,,,Conostegia,parviflora,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1380.0,20069.0,96720.0,,,,1563.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,http://fm-digital-assets.fieldmuseum.org/1209/391/33554.jpg,210986,,,,Diodia,domingensis,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1381.0,24984.0,103690.0,,,,1564.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,http://fm-digital-assets.fieldmuseum.org/1209/297/33525.jpg,233017,,,,Rondeletia,royenaefolia,,,,,1821,,,3128,,,,,Dominican Republic,Dominican Republic,,,19.0,19  00 00 N,-70.6667,70 40 00 W,21540,1382.0,67032.0,66943.0,,,,1565.0,20306.0,L. Carlo G. Bertero,C. L. G. Bertero,Carlo,Luigi Guiseppe,Bertero,Person,Botany Master,ASA Botanist ID 164344 | 134037,,"D. Bertero
Carlo Guiseppe Bertero
M. Bertero",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
